symbol,oi_btc,sumOpenInterestValue,CMCCirculatingSupply,timestamp,close,oi_delta_abs,oi_delta_pct,price_change,price_direction,oi_delta_zscore,oi_delta_value,oi_delta_signal,oi_delta_score
BTCUSDT,86928.555,6030042617.529,20003043.0,2026-03-19 16:00:00,69367.8,-2276.9610000000102,-2.55248901872841,-558.8999999999942,DOWN,-1.3702090447360884,-1.3702090447360884,CAPITULATION,0
BTCUSDT,87146.178,6120877389.5682,20003043.0,2026-03-19 20:00:00,70236.9,217.62300000000687,0.25034696596533124,869.0999999999913,UP,0.05893323736341863,0.05893323736341863,NEUTRAL,0
BTCUSDT,86874.419,6072083733.190474,20003043.0,2026-03-20 00:00:00,69894.95645652,-271.75900000000547,-0.3118427064007445,-341.94354347999615,DOWN,-0.23824294343117075,-0.23824294343117075,NEUTRAL,0
BTCUSDT,86899.841,6143846436.929382,20003043.0,2026-03-20 04:00:00,70700.31850725,25.422000000005937,0.029262929516682412,805.3620507300075,UP,-0.06922126567140202,-0.06922126567140202,NEUTRAL,0
BTCUSDT,87618.192,6204410650.0848,20003043.0,2026-03-20 08:00:00,70811.9,718.3509999999951,0.8266424791272042,111.58149274998868,UP,0.306739287326382,0.306739287326382,NEUTRAL,0
BTCUSDT,86590.223,6099406649.0977,20003043.0,2026-03-20 12:00:00,70439.90000000001,-1027.9689999999973,-1.1732369460442649,-371.99999999998545,DOWN,-0.7065296748968121,-0.7065296748968121,CAPITULATION,0
BTCUSDT,86792.299,6061433743.540538,20003043.0,2026-03-20 16:00:00,69838.38213043,202.07600000000093,0.2333704580019358,-601.5178695700015,DOWN,0.021485308390903058,0.021485308390903058,NEUTRAL,0
BTCUSDT,87137.858,6111221967.5424,20003043.0,2026-03-20 20:00:00,70132.8,345.55899999999383,0.3981447708857111,294.4178695699957,UP,0.09251491820896422,0.09251491820896422,NEUTRAL,0
BTCUSDT,86774.827,6115467845.499733,20003043.0,2026-03-21 00:00:00,70475.13728261,-363.0309999999881,-0.4166168509673329,342.3372826099949,UP,-0.30077655667537084,-0.30077655667537084,NEUTRAL,0
BTCUSDT,87381.512,6172446506.5048,20003043.0,2026-03-21 04:00:00,70637.9,606.6849999999977,0.6991486136872282,162.7627173899964,UP,0.2892600731351561,0.2892600731351561,NEUTRAL,0
BTCUSDT,87166.133,6161030988.183387,20003043.0,2026-03-21 08:00:00,70681.47657971,-215.37900000000081,-0.24648120073729185,43.57657971000299,UP,-0.14080889663741034,-0.14080889663741034,NEUTRAL,0
BTCUSDT,87358.981,6169142727.9523,20003043.0,2026-03-21 12:00:00,70618.3,192.84799999999814,0.22124188989776084,-63.17657970999426,DOWN,0.09952713562599583,0.09952713562599583,NEUTRAL,0
BTCUSDT,87309.322,6163959554.8102,20003043.0,2026-03-21 16:00:00,70599.09999999999,-49.65899999999965,-0.056844756465279644,-19.20000000001164,DOWN,-0.04700567925723906,-0.04700567925723906,NEUTRAL,0
BTCUSDT,87401.294,6150081850.260229,20003043.0,2026-03-21 20:00:00,70366.02742129001,91.9719999999943,0.10534041256211601,-233.07257870998,DOWN,0.08963059170381331,0.08963059170381331,NEUTRAL,0
BTCUSDT,86381.612,5950086368.8168,20003043.0,2026-03-22 00:00:00,68881.40000000001,-1019.6820000000007,-1.166666937448313,-1484.6274212900025,DOWN,-0.6435423717922443,-0.6435423717922443,CAPITULATION,0
BTCUSDT,87416.777,6058683042.619535,20003043.0,2026-03-22 04:00:00,69308.01215217,1035.1650000000081,1.1983626793165225,426.612152169997,UP,0.714798887140102,0.714798887140102,BULLISH,1
BTCUSDT,87800.538,6048087379.8072,20003043.0,2026-03-22 08:00:00,68884.40000000001,383.7609999999986,0.4390015431477101,-423.612152169997,DOWN,0.2535124251321452,0.2535124251321452,NEUTRAL,0
BTCUSDT,88532.338,6035936553.349427,20003043.0,2026-03-22 12:00:00,68177.76068841,731.8000000000029,0.833480086420435,-706.6393115900137,DOWN,0.43943474242771297,0.43943474242771297,NEUTRAL,0
BTCUSDT,87793.122,6042070859.736548,20003043.0,2026-03-22 16:00:00,68821.68810145,-739.2160000000003,-0.8349672184191026,643.9274130400008,UP,-0.48924721808690225,-0.48924721808690225,NEUTRAL,0
BTCUSDT,87571.499,5969801629.7294,20003043.0,2026-03-22 20:00:00,68170.6,-221.62300000000687,-0.2524377706946135,-651.0881014499901,DOWN,-0.046609569982819676,-0.046609569982819676,NEUTRAL,0
BTCUSDT,86672.012,5879387266.8188,20003043.0,2026-03-23 00:00:00,67834.9,-899.4869999999937,-1.0271458297179459,-335.70000000001164,DOWN,-0.5580233898459318,-0.5580233898459318,CAPITULATION,0
BTCUSDT,87645.784,5963866136.8584,20003043.0,2026-03-23 04:00:00,68045.1,973.7719999999972,1.1235137820499563,210.20000000001164,UP,0.918345204861299,0.918345204861299,BULLISH,1
BTCUSDT,87787.727,5995102885.7843,20003043.0,2026-03-23 08:00:00,68290.9,141.9429999999993,0.16195074482989735,245.79999999998836,UP,0.2484957973657199,0.2484957973657199,NEUTRAL,0
BTCUSDT,87060.591,6100927623.3888,20003043.0,2026-03-23 12:00:00,70076.8,-727.1359999999986,-0.8282889019327278,1785.9000000000087,UP,-0.43139912686522497,-0.43139912686522497,NEUTRAL,0
BTCUSDT,87336.137,6123319970.9577,20003043.0,2026-03-23 16:00:00,70112.09999999999,275.5460000000021,0.3164991149669616,35.29999999998836,UP,0.3319154902100935,0.3319154902100935,NEUTRAL,0
BTCUSDT,85755.624,6061015965.405143,20003043.0,2026-03-23 20:00:00,70677.76645652002,-1580.5130000000063,-1.8096896133613094,565.6664565200335,UP,-1.8119204344496893,-1.8119204344496893,WEAK_BULLISH,0
BTCUSDT,85432.91,6054518040.664285,20003043.0,2026-03-24 00:00:00,70868.68562318999,-322.71399999999267,-0.37631817593676287,190.91916666996258,UP,-0.37635673820989435,-0.37635673820989435,NEUTRAL,0
BTCUSDT,85407.354,6022251885.9834,20003043.0,2026-03-24 04:00:00,70512.1,-25.555999999996857,-0.029913530980041347,-356.58562318998156,DOWN,0.006964694955972113,0.006964694955972113,NEUTRAL,0
BTCUSDT,85600.72,6100420911.52,20003043.0,2026-03-24 08:00:00,71266.0,193.36599999999453,0.22640439135954704,753.8999999999942,UP,0.30920805427838377,0.30920805427838377,NEUTRAL,0
BTCUSDT,85782.611,6100623573.650608,20003043.0,2026-03-24 12:00:00,71117.25211593999,181.89100000000326,0.21248769870161333,-148.7478840600088,DOWN,0.4052658278950442,0.4052658278950442,NEUTRAL,0
BTCUSDT,85604.732,5978848494.71,20003043.0,2026-03-24 16:00:00,69842.5,-177.87900000000081,-0.20736020730355298,-1274.7521159399912,DOWN,-0.22601800416488715,-0.22601800416488715,NEUTRAL,0
BTCUSDT,85544.399,5931828269.8979,20003043.0,2026-03-24 20:00:00,69342.09999999999,-60.33299999999872,-0.07047858055323486,-500.40000000000873,DOWN,-0.01577006462793342,-0.01577006462793342,NEUTRAL,0
BTCUSDT,86159.608,6076509318.67778,20003043.0,2026-03-25 00:00:00,70526.19504348001,615.208999999988,0.7191692351476986,1184.095043480018,UP,1.0455030451862106,1.0455030451862106,BULLISH,1
BTCUSDT,85974.143,6077443389.3556,20003043.0,2026-03-25 04:00:00,70689.20000000001,-185.4649999999965,-0.21525747888732072,163.00495652000245,UP,-0.2554340854727263,-0.2554340854727263,NEUTRAL,0
BTCUSDT,86917.081,6162421042.9,20003043.0,2026-03-25 08:00:00,70899.99999999999,942.9380000000092,1.0967692925999861,210.7999999999738,UP,1.5452541529959036,1.5452541529959036,BULLISH,1
BTCUSDT,87680.491,6282324716.2482,20003043.0,2026-03-25 12:00:00,71650.20000000001,763.4099999999889,0.878319878229683,750.2000000000262,UP,1.1749962875711553,1.1749962875711553,BULLISH,1
BTCUSDT,87083.093,6166101316.00866,20003043.0,2026-03-25 16:00:00,70807.10047826,-597.398000000001,-0.6813351444393767,-843.099521740005,DOWN,-0.9638417182156347,-0.9638417182156347,CAPITULATION,0
BTCUSDT,86847.445,6152794088.47,20003043.0,2026-03-25 20:00:00,70846.0,-235.6479999999865,-0.2706013209705205,38.89952173999336,UP,-0.36430581642753174,-0.36430581642753174,NEUTRAL,0
BTCUSDT,86309.142,6153626051.745,20003043.0,2026-03-26 00:00:00,71297.5,-538.3029999999999,-0.6198259488232494,451.5,UP,-0.83481128433358,-0.83481128433358,WEAK_BULLISH,0
BTCUSDT,86786.307,6149401953.673776,20003043.0,2026-03-26 04:00:00,70856.82253623,477.1649999999936,0.5528556870603607,-440.67746377000003,DOWN,0.7965329337971493,0.7965329337971493,BEARISH,-1
BTCUSDT,86774.968,6078933608.272,20003043.0,2026-03-26 08:00:00,70054.00000000001,-11.339000000007218,-0.013065425171288059,-802.8225362299854,DOWN,-0.0007964772438114775,-0.0007964772438114775,NEUTRAL,0
BTCUSDT,86870.506,6014861713.1364,20003043.0,2026-03-26 12:00:00,69239.40000000001,95.53800000000047,0.11009857128383427,-814.6000000000058,DOWN,0.17607245340608604,0.17607245340608604,NEUTRAL,0
BTCUSDT,86641.975,5983798040.4125,20003043.0,2026-03-26 16:00:00,69063.5,-228.53099999998813,-0.2630708747109023,-175.90000000000873,DOWN,-0.3339391902787908,-0.3339391902787908,NEUTRAL,0
BTCUSDT,86613.048,5933444175.8496,20003043.0,2026-03-26 20:00:00,68505.2,-28.927000000010594,-0.03338681972566704,-558.3000000000029,DOWN,-0.00792204161423725,-0.00792204161423725,NEUTRAL,0
BTCUSDT,87406.838,6012543398.45203,20003043.0,2026-03-27 00:00:00,68788.02089205,793.7900000000081,0.9164785425863409,282.82089205000375,UP,1.2408592597910855,1.2408592597910855,BULLISH,1
BTCUSDT,88366.998,6073101467.8482,20003043.0,2026-03-27 04:00:00,68725.9,960.1600000000035,1.0984952916383905,-62.12089205000666,DOWN,1.5154662919725586,1.5154662919725586,BEARISH,-1
BTCUSDT,89034.276,6098278086.6336,20003043.0,2026-03-27 08:00:00,68493.6,667.2779999999912,0.7551212727629375,-232.29999999998836,DOWN,0.9973040766586866,0.9973040766586866,BEARISH,-1
BTCUSDT,91748.608,6116255804.8256,20003043.0,2026-03-27 12:00:00,66663.2,2714.331999999995,3.0486371338606766,-1830.4000000000087,DOWN,3.302737531976243,3.302737531976243,BEARISH,-1
BTCUSDT,93971.692,6210777067.664,20003043.0,2026-03-27 16:00:00,66092.0,2223.0840000000026,2.4230165977014106,-571.1999999999971,DOWN,2.280705004962388,2.280705004962388,BEARISH,-1
BTCUSDT,94901.647,6264552620.117,20003043.0,2026-03-27 20:00:00,66011.0,929.9550000000017,0.9896118503431861,-81.0,DOWN,0.7419583334975594,0.7419583334975594,BEARISH,-1
BTCUSDT,95177.686,6316390989.2412,20003043.0,2026-03-28 00:00:00,66364.2,276.0390000000043,0.290868503051378,353.1999999999971,UP,-0.027669664923850184,-0.027669664923850184,NEUTRAL,0
BTCUSDT,95214.816,6302650904.7089205,20005753.0,2026-03-28 04:00:00,66194.01443477998,37.13000000000466,0.039011244715503324,-170.18556522001745,DOWN,-0.261703551597659,-0.261703551597659,NEUTRAL,0
BTCUSDT,95337.595,6342202317.317559,20005753.0,2026-03-28 08:00:00,66523.62394203,122.778999999995,0.1289494693766935,329.6095072500175,UP,-0.16304524519958608,-0.16304524519958608,NEUTRAL,0
BTCUSDT,95335.011,6320875879.771972,20005753.0,2026-03-28 12:00:00,66301.72707246,-2.584000000002561,-0.002710368349445602,-221.8968695700023,DOWN,-0.3437006541165362,-0.3437006541165362,NEUTRAL,0
BTCUSDT,94860.475,6355497483.57038,20005753.0,2026-03-28 16:00:00,66998.37296377,-474.5359999999928,-0.4977562754988174,696.6458913100068,UP,-0.8517313727601153,-0.8517313727601153,WEAK_BULLISH,0
BTCUSDT,95149.289,6363076457.987471,20005753.0,2026-03-28 20:00:00,66874.66112319,288.8139999999985,0.3044618952203315,-123.71184057999926,DOWN,-0.055702592642904954,-0.055702592642904954,NEUTRAL,0
BTCUSDT,93836.989,6225327094.927259,20005753.0,2026-03-29 00:00:00,66341.93148426,-1312.300000000003,-1.3792010574036007,-532.7296389300027,DOWN,-1.9434739992208918,-1.9434739992208918,CAPITULATION,0
BTCUSDT,94786.936,6338952174.5488,20008462.0,2026-03-29 04:00:00,66875.8,949.9470000000001,1.012337469609137,533.8685157400032,UP,0.7515225154577103,0.7515225154577103,BULLISH,1
BTCUSDT,95254.695,6347127939.082239,20008462.0,2026-03-29 08:00:00,66633.22935507,467.75900000000547,0.4934846717695507,-242.57064493000507,DOWN,0.15121508046020884,0.15121508046020884,NEUTRAL,0
BTCUSDT,95105.983,6351426460.529723,20008462.0,2026-03-29 12:00:00,66782.61724638,-148.7120000000141,-0.15612038860658428,149.38789131000522,UP,-0.5706224470064364,-0.5706224470064364,WEAK_BULLISH,0
BTCUSDT,95445.714,6347130436.4286,20008462.0,2026-03-29 16:00:00,66499.9,339.7310000000143,0.3572130682882646,-282.7172463800089,DOWN,-0.011230712811209494,-0.011230712811209494,NEUTRAL,0
BTCUSDT,96035.419,6369097798.7057,20008462.0,2026-03-29 20:00:00,66320.3,589.7049999999872,0.6178433533432282,-179.59999999999127,DOWN,0.2604343712802857,0.2604343712802857,NEUTRAL,0
BTCUSDT,94223.417,6217661952.7045,20008462.0,2026-03-30 00:00:00,65988.5,-1812.0019999999931,-1.8868059502088474,-331.8000000000029,DOWN,-2.26783070023203,-2.26783070023203,CAPITULATION,0
BTCUSDT,92468.175,6207318486.152591,20008921.0,2026-03-30 04:00:00,67129.24188406001,-1755.2419999999984,-1.8628511424076177,1140.7418840600149,UP,-2.02961178173743,-2.02961178173743,WEAK_BULLISH,0
BTCUSDT,91921.011,6213557019.584175,20008921.0,2026-03-30 08:00:00,67596.70016667001,-547.1640000000043,-0.5917322365235456,467.45828260999406,UP,-0.7547530210003918,-0.7547530210003918,WEAK_BULLISH,0
BTCUSDT,91672.58,6201402521.034,20008921.0,2026-03-30 12:00:00,67647.3,-248.43099999999686,-0.27026573935310383,50.599833329994,UP,-0.4102606560602922,-0.4102606560602922,NEUTRAL,0
BTCUSDT,91918.909,6213626329.491,20008921.0,2026-03-30 16:00:00,67599.0,246.3289999999979,0.26870521152562166,-48.30000000000291,DOWN,0.08163809743959353,0.08163809743959353,NEUTRAL,0
BTCUSDT,89691.526,5965482054.9386,20008921.0,2026-03-30 20:00:00,66511.09999999999,-2227.3830000000016,-2.4232043485198473,-1087.9000000000087,DOWN,-2.2552587295601882,-2.2552587295601882,CAPITULATION,0
BTCUSDT,89941.694,6004606427.3034,20008921.0,2026-03-31 00:00:00,66761.09999999999,250.16800000000512,0.2789204411574042,250.0,UP,0.12125566702234376,0.12125566702234376,NEUTRAL,0
BTCUSDT,90575.06,6128768728.818101,20009321.0,2026-03-31 04:00:00,67665.08052899,633.3659999999945,0.7041962096021814,903.9805289900105,UP,0.4966163052036012,0.4966163052036012,NEUTRAL,0
BTCUSDT,90709.158,6108699394.5204,20009321.0,2026-03-31 08:00:00,67343.8,134.09799999999814,0.1480517926237157,-321.28052898999886,DOWN,-0.0052707521377435475,-0.0052707521377435475,NEUTRAL,0
BTCUSDT,91274.532,6083865045.52506,20009321.0,2026-03-31 12:00:00,66654.57397826,565.3740000000107,0.6232821607714767,-689.2260217400035,DOWN,0.40319240385176575,0.40319240385176575,NEUTRAL,0
BTCUSDT,91570.905,6107413079.88,20009321.0,2026-03-31 16:00:00,66696.0,296.3729999999923,0.32470503382038274,41.42602174000058,UP,0.11981311862612062,0.11981311862612062,NEUTRAL,0
BTCUSDT,89165.947,6047884759.162612,20009321.0,2026-03-31 20:00:00,67827.29239855,-2404.9579999999987,-2.626334205171388,1131.2923985499947,UP,-2.217592376910446,-2.217592376910446,WEAK_BULLISH,0
BTCUSDT,89212.452,6087857724.48,20009321.0,2026-04-01 00:00:00,68239.99999999999,46.50500000000466,0.052155561135913686,412.70760144999076,UP,-0.019028272088008225,-0.019028272088008225,NEUTRAL,0
BTCUSDT,90147.709,6142168516.693976,20009768.0,2026-04-01 04:00:00,68134.49376393999,935.2569999999978,1.048348048992076,-105.50623605999863,DOWN,0.7986627237181863,0.7986627237181863,BEARISH,-1
BTCUSDT,91248.887,6265924196.9595,20009768.0,2026-04-01 08:00:00,68668.5,1101.1779999999999,1.2215263285282107,534.0062360600132,UP,0.9188803591870969,0.9188803591870969,BULLISH,1
BTCUSDT,91252.048,6266469765.4608,20009768.0,2026-04-01 12:00:00,68672.1,3.1609999999927823,0.003464151842202945,3.6000000000058208,UP,0.014289306952579081,0.014289306952579081,NEUTRAL,0
BTCUSDT,90660.001,6244851254.8821,20009768.0,2026-04-01 16:00:00,68882.09999999999,-592.0469999999914,-0.6488040684851204,209.99999999998545,UP,-0.5329688283175013,-0.5329688283175013,WEAK_BULLISH,0
BTCUSDT,89762.351,6116738717.8387,20009768.0,2026-04-01 20:00:00,68143.70000000001,-897.6500000000087,-0.9901279396632767,-738.3999999999796,DOWN,-0.8158875567478037,-0.8158875567478037,CAPITULATION,0
BTCUSDT,89176.967,6071747563.6455,20009768.0,2026-04-02 00:00:00,68086.5,-585.3839999999909,-0.6521486942782873,-57.20000000001164,DOWN,-0.4437964086021892,-0.4437964086021892,NEUTRAL,0
BTCUSDT,88498.171,5889389234.692296,20010281.0,2026-04-02 04:00:00,66548.14634183,-678.7960000000021,-0.761178612410085,-1538.3536581700027,DOWN,-0.5248501417799211,-0.5248501417799211,CAPITULATION,0
BTCUSDT,88010.917,5886893782.142896,20010281.0,2026-04-02 08:00:00,66888.22231159,-487.2540000000008,-0.5505808701967374,340.0759697600006,UP,-0.290803654897907,-0.290803654897907,NEUTRAL,0
BTCUSDT,88721.21,5872066343.63352,20010281.0,2026-04-02 12:00:00,66185.59805072,710.2930000000051,0.8070510161824584,-702.6242608699977,DOWN,1.028464595331831,1.028464595331831,BEARISH,-1
BTCUSDT,90567.533,6051910443.314023,20010281.0,2026-04-02 16:00:00,66822.07456522,1846.3229999999894,2.0810390209962115,636.4765144999983,UP,2.035034891798809,2.035034891798809,BULLISH,1
BTCUSDT,90256.231,6041551027.277775,20010281.0,2026-04-02 20:00:00,66937.77216642,-311.30199999999604,-0.343723616718139,115.69760120000865,UP,-0.15896459551404468,-0.15896459551404468,NEUTRAL,0
BTCUSDT,90119.344,6026348660.500385,20010281.0,2026-04-03 00:00:00,66870.75596667,-136.88700000000244,-0.151664875082147,-67.01619975001086,DOWN,-0.021110204355950776,-0.021110204355950776,NEUTRAL,0
BTCUSDT,90854.841,6046817643.888193,20010721.0,2026-04-03 04:00:00,66554.71053973,735.497000000003,0.8161366554110705,-316.04542693999247,DOWN,0.8962900797742599,0.8962900797742599,BEARISH,-1
BTCUSDT,90159.279,6041456078.7273,20010721.0,2026-04-03 08:00:00,67008.7,-695.5620000000054,-0.7655750561491925,453.9894602699933,UP,-0.554117389323701,-0.554117389323701,WEAK_BULLISH,0
BTCUSDT,90069.502,6033170487.217,20010721.0,2026-04-03 12:00:00,66983.5,-89.77700000000186,-0.0995759959438014,-25.19999999999709,DOWN,0.07176578189841062,0.07176578189841062,NEUTRAL,0
BTCUSDT,90476.568,6044774025.501409,20010721.0,2026-04-03 16:00:00,66810.38150675,407.06600000000617,0.4519465423490576,-173.11849325000367,DOWN,0.5875385531969515,0.5875385531969515,BEARISH,-1
BTCUSDT,90245.532,6033554557.4772,20010721.0,2026-04-03 20:00:00,66857.09999999999,-231.03599999999278,-0.2553545134470592,46.718493249994935,UP,-0.05099929326451247,-0.05099929326451247,NEUTRAL,0
BTCUSDT,90276.766,6042223948.38,20010721.0,2026-04-04 00:00:00,66930.0,31.23399999999674,0.034610023685166524,72.90000000000873,UP,0.1716067362676747,0.1716067362676747,NEUTRAL,0
BTCUSDT,90396.916,6039053838.429345,20011134.0,2026-04-04 04:00:00,66805.97199167,120.14999999999418,0.13309072236813435,-124.0280083300022,DOWN,0.21491032744225985,0.21491032744225985,NEUTRAL,0
